"subclass","name","description","data","divisions","keywords","slug","url","country","state","city","lat","lng","pinned_by","pinned_at","visibility","status_flag","owner_id","deleted","publish_date","created_at","updated_at"
"infoResource","Iredell County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","https://www.co.iredell.nc.us/265/Emergency-Management","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Ivy Tech Community college","NULL","NULL","|4|3|1|2|","|homeland|public|safety|hands-on|emergency|management|environmental|fire|administration|degree|preventation|investigation|service|hazardous|materials|associate|applied|transfer|","NULL","https://www.ivytech.edu/homeland-security/","united states","indiana","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jackson County EMA/OHS","NULL","NULL","|3|4|","NULL","NULL","http://www.jacksonemergency.com/EMA.html","united states","georgia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jackson County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.jacksonnc.org/emergency-management.html","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jackson County Emergency Management Agency","NULL","NULL","|3|4|","NULL","NULL","http://www.jacksoncountyfl.net/emergency-management","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jackson State University","NULL","NULL","|2|3|4|","|emergency|management|masters|doctor|disaster|recovery|risk|communications|mass|destruction|crisis|public|safety|homeland|","NULL","http://www.jsums.edu/technology/emergency-management-technology-2/","united states","mississippi","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jacksonville State University","NULL","NULL","|2|3|4|","|emergency|management|masters|doctor|disaster|recovery|risk|communications|mass destruction|crisis|public|safety|homeland|preparedness|infrastructure|","NULL","http://www.jsu.edu/emergency-management/","united states","alabama","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jasper County Emergency Managment and Homeland Security","NULL","NULL","|3|4|","NULL","NULL","http://www.jasperema-hls.org/","united states","south carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jefferson County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.jcso1.com/eoc-office/","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jefferson County Emergency Management Agency","NULL","NULL","NULL","|emergency|disaster|prepared|jefferson|county|alabama|local|resources|","NULL","http://jeffconline.jccal.org/ema/","united states","alabama","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","John Jay School of Criminal Justice","NULL","NULL","|4|5|","|fire|emergency|management|water|suppression|infrastructure|busness|banking|financial|computers|","NULL","http://www.jjay.cuny.edu/department-security-fire-and-emergency-management","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Johns Hopkins University","NULL","NULL","|1|3|","|public|preparedness|infrastructure|mental|behavioural|bioterrorim|infectious disease|threats|ergencies|cdc|disaster|refugee|conflict|displaced|populations|","NULL","http://www.jhsph.edu/research/centers-and-institutes/johns-hopkins-center-for-public-health-preparedness/","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Johns Hopkins University","NULL","NULL","|1|3|","|public|preparedness|infrastructure|mental|behavioural|ergencies|","NULL","http://www.jhsph.edu/research/centers-and-institutes/center-for-refugee-and-disaster-response/","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Johnston County Emergency Services","NULL","NULL","|3|4|","NULL","NULL","http://www.johnstonnc.com/mainpage.cfm?category_level_id=580","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Jones Co. Fire Department Emergency Services","NULL","NULL","|3|4|","NULL","NULL","http://www.jonescountyga.org/county-directory/emergency-services/","united states","georgia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Justice Center for the Protection of People with Special Needs","NULL","NULL","|3|1|","NULL","NULL","http://www.justicecenter.ny.gov/","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Justice Institute of British Columbia, Royal Roads University","NULL","NULL","|3|","|disaster|preparedness|ermergency|","NULL","http://www.jibc.ca/programs-courses/schools-departments/school-public-safety/emergency-management-division/academic-programs/bachelor-emergency-security-management","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Kagawa University","NULL","NULL","NULL","|disaster|emergency|medicine|","NULL","http://www.kagawa-u.ac.jp/english/","japan","kagawa","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Kansas Division of Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.kansastag.gov/kdem_default.asp","united states","kansas","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Kansas Ready","NULL","NULL","|3|4|","NULL","NULL","http://www.ksready.gov/","united states","kansas","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Kaplan University","NULL","NULL","|3|","|disaster|preparedness|ermergency|","NULL","http://www.kaplanuniversity.edu/public-service/disaster-preparedness.aspx","united states","iowa","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","KEMA","NULL","NULL","|3|4|","NULL","NULL","http://www.kema.org/","united states","kansas","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Kentucky Emergency Management","NULL","NULL","|3|1|2|4|","NULL","NULL","http://kyem.ky.gov/Pages/default.aspx","united states","kentucky","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Kentucky Office of Homeland Security","NULL","NULL","|3|1|2|4|","NULL","NULL","http://kentucky.gov/government/Pages/AgencyProfile.aspx?AgencyTitle=Homeland+Security%2c+Kentucky+Office+of","united states","kentucky","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Kentucky State Government","NULL","NULL","|3|1|2|4|","NULL","NULL","http://kentucky.gov/Pages/home.aspx","united states","kentucky","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Kentucky State Police","NULL","NULL","|3|4|","NULL","NULL","http://www.kentuckystatepolice.org/","united states","kentucky","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Labor","NULL","NULL","|3|","NULL","NULL","http://labor.alaska.gov/","united states","alaska","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Labor & Industry","NULL","NULL","|3|4|","NULL","NULL","http://dli.mt.gov/","united states","montana","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Labor & Workforce Development","NULL","NULL","|2|","NULL","NULL","http://www.tn.gov/workforce/","united states","tennessee","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Lafayette County Sheriff's Office - Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.lafayetteso.org/emergency-management.html","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Lake County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.lakecountyfl.gov/departments/public_safety/emergency_management/","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Lakeland Community college","NULL","NULL","NULL","|emergency|management|homeland|securiy|disaster|terrorism|planning|","NULL","http://lakelandcc.edu/web/about/emergency-management-planning-administration-departments","united states","ohio","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Lancaster County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.mylancastersc.org/index.asp?Type=B_BASIC&SEC=%7BFF45C678-4139-45AA-863A-65963354663C%7D","united states","south carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Land Information New Zealand","NULL","NULL","|3|2|","|planning|preparedness|land|mapping|location|","NULL","http://www.linz.govt.nz/","new zealand","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Landslides Province of BC","NULL","NULL","|3|2|5|","|household emergency plan|emergency kit|flood|private sector|ngo humanitarian|","NULL","http://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/preparedbc/know-the-risks/landslides","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Law Enforcement Division","NULL","NULL","|3|4|","NULL","NULL","http://dps.hawaii.gov/about/divisions/law-enforcement-division/","united states","hawaii","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Law Enforcemnet & Criminal Justice","NULL","NULL","|3|","NULL","NULL","http://www.mass.gov/eopss/law-enforce-and-cj/","united states","massachusesetts","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Laws and Regulations","NULL","NULL","|3|2|","NULL","NULL","http://www.dhses.ny.gov/laws-policies/","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Lee County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","https://www.leegov.com/publicsafety/emergencymanagement","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Legislation","NULL","NULL","|3|2|","|emergency|management|act|regulations|legislation|","NULL","https://www.semc.wa.gov.au/publicationsandresources/Pages/Legislation.aspx","australia","western australia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Lenoir County Emergency Services","NULL","NULL","|3|4|","NULL","NULL","http://www.lenoircountyemergencyservices.com/emergency-management.php","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Leon County Sheriff's Office - Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.leoncountyso.com/emergency-management","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Levy County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.levydisaster.com/","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Liberty County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.libertycountyflem.com/","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Liberty County Emergency Management Agency","NULL","NULL","|3|4|","NULL","NULL","http://www.libertycountyga.com/department/index.php?structureid=17","united states","georgia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Lincoln County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.lincolncounty.org/index.aspx?NID=1273","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Local Authority Emergency Management Regulation","NULL","NULL","|3|","|hazard|risk|vulnerability|analysis|tool|kit|training|administration|evaluation|action|plan|science academia research|","NULL","http://www.bclaws.ca/civix/document/id/complete/statreg/380_95","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","London School of Hygiene & Tropical Medicine","NULL","NULL","|1|","|epidemiology|population|infectious|tropical|disease|public|","NULL","https://www.lshtm.ac.uk/","united kingdom","london","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Long Island University","NULL","NULL","|4|","|homeland|terrorism|","NULL","http://www.liu.edu/homeland","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Long Island University","NULL","NULL","|4|","|homeland|terrorism|management|","NULL","http://www.liu.edu/homeland","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Louisiana State University","NULL","NULL","|2|","|disaster|management|plan|mitigate|respond|recover|undergrad|graduate|","NULL","http://ga.lsu.edu/labs/disaster-science-and-management/","united states","louisianna","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Lowndes County Emergency Management Agency","NULL","NULL","|3|4|","NULL","NULL","http://www.lowndescounty.com/146/Emergency-Management","united states","georgia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Loyola University","NULL","NULL","|1|3|","|bachelor|healthcare|emergency|management|bs|leadership|crisis|public|policy|law|nursing|fire|","NULL","http://www.luc.edu/academics/catalog/undergrad/archive/20092010/schools_scps.shtml#hem","united states","illinois","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Macon County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.maconnc.org/emergency-management.html","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Macon County Emergency Management Agency","NULL","NULL","|3|4|","NULL","NULL","http://www.maconcountyga.gov/emergency-management-agency.cfm","united states","georgia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Madison County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.madisoncountyfl.com/emergencymanagement/","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Madison County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.madisoncountync.org/eop/","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Madonna University","NULL","NULL","|4|1|2|","|fire|services|homeland|occupational|safety|bachelor|bs|","NULL","http://www.madonna.edu/academics/departments/physical-and-applied-science#EM","united states","michigan","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Maine Center for Disease Control & Prevention","NULL","NULL","|3|1|2|","NULL","NULL","http://mainepublichealth.gov/","united states","maine","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Maine Emergency Management Agency","NULL","NULL","|3|1|2|4|","NULL","NULL","http://www.maine.gov/mema/","united states","maine","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Maine Floodplain Management Program","NULL","NULL","|3|2|","NULL","NULL","http://www.maine.gov/dacf/flood/","united states","maine","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Maine Marine Patrol","NULL","NULL","|3|4|","NULL","NULL","http://www.maine.gov/dmr/bmp/","united states","maine","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Maine State Police","NULL","NULL","|3|4|","NULL","NULL","http://www.maine.gov/dps/msp/","united states","maine","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","major incident report","NULL","NULL","|3|","|evacuation|template|punjabi|forms|","NULL","http://www2.gov.bc.ca/assets/gov/public-safety-and-emergency-services/emergency-preparedness-response-recovery/local-government/550.pdf","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Manatee County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.mymanatee.org/home/government/departments/public-safety/emergency-management.html","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Marine liability act","NULL","NULL","|3|2|5|","|emergency|marine|liability|act|laws|response|recovery|critical infrastructure|","NULL","http://laws-lois.justice.gc.ca/eng/acts/M-0.7/index.html","canada","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Marine Spill Information System (OSRIS)","NULL","NULL","|3|","|marine|oil|spill|information|multimedia|gis|","NULL","http://www2.gov.bc.ca/gov/content/environment/air-land-water/spills-environmental-emergencies/planning-prevention-response/partners-in-emergency-prevention/marine-oil-spill-information-system","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Marion County Sheriff's Office - Emergency Management Division","NULL","NULL","|3|4|","NULL","NULL","http://marionso.com/emergency-management-bureau/","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Martin County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.martincountyncgov.com/emergency","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Martin County Fire Rescue - Emergency Manamgent Agency","NULL","NULL","|3|4|","NULL","NULL","http://www.martin.fl.us/portal/page?_pageid=350,522034&_dad=portal&_schema=PORTAL","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Maryland State Police","NULL","NULL","|3|4|","NULL","NULL","http://mdsp.maryland.gov/Pages/default.aspx","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Massachusetts Emergency Managment Agency","NULL","NULL","|3|1|4|2|","NULL","NULL","http://www.mass.gov/eopss/agencies/mema/","united states","massachusesetts","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","massachusetts maritime Academy","NULL","NULL","|2|1|4|","|masters|emergency|management|disaster|cost|public|private|resonse|mitgation|hazards|transporttion|","NULL","http://www.maritime.edu/msem","united states","massachusetts","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Massey University","NULL","NULL","NULL","|masters|emergency|management|disaster|prevention|rebuild|infrastructure|operational|strategic|","NULL","http://www.massey.ac.nz/massey/learning/departments/school-of-psychology/research/disaster-research/disaster-research_home.cfm","new zealand","portsmouth","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","McDowell County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.mcdowellgov.com/index.asp?SEC={6947417A-F10F-44C3-BC9E-2A5DE08334A9}&Type=B_BASIC","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","MDNR","NULL","NULL","|3|2|1|","|academ|ics|","NULL","http://dnr2.maryland.gov/Pages/default.aspx","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","MDoT","NULL","NULL","|3|4|","NULL","NULL","http://www.mdot.maryland.gov/","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","MDP","NULL","NULL","|3|2|1|","|academ|ics|","NULL","http://planning.maryland.gov/","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","MDPSCS","NULL","NULL","|3|4|","NULL","NULL","http://www.dpscs.maryland.gov/","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Mecklenburg County/City of Charlotte Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.charmeckem.net/","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Media Conference Attendance Record (424)","NULL","NULL","|3|","|situation|report|501|forms|templates|","NULL","http://www2.gov.bc.ca/assets/gov/public-safety-and-emergency-services/emergency-preparedness-response-recovery/local-government/424.pdf","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Media Tracking Report (423)","NULL","NULL","|3|","|media|conference|attendance|record|424|forms|templates|","NULL","http://www2.gov.bc.ca/assets/gov/public-safety-and-emergency-services/emergency-preparedness-response-recovery/local-government/423.pdf","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","MEMA","NULL","NULL","|3|4|","NULL","NULL","http://mema.maryland.gov/Pages/default.aspx","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","MEMA","NULL","NULL","|3|4|","NULL","NULL","http://www.mdema.org/","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","MEMA","NULL","NULL","|3|4|","NULL","NULL","http://www.mo-ema.org/","united states","missouri","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Mercyhurst University","NULL","NULL","NULL","|public|safety|first|responders|parole|correctons|criminal jusice|law|","NULL","http://www.mercyhurst.edu/academics/institutes/public-safety-institute","united states","pennsylvania","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Metropolitan college of New York","NULL","NULL","|5|4|","|emergency|management|transportation|disaster|","NULL","http://www.mcny.edu/publicaffairs/aa-ba_embc.php","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Metropolitan Fire Brigae","NULL","NULL","|3|1|4|","|emergency|management|fire|awareness|","NULL","http://www.mfb.vic.gov.au/","australia","victoria","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Metropolitan Transportation Authority","NULL","NULL","|3|4|","NULL","NULL","http://www.mta.info/","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Miami-Dade Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.miamidade.gov/fire/emergency-management.asp","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Michigan Aging & Adult Services Agency","NULL","NULL","|1|2|","NULL","NULL","http://www.michigan.gov/osa","united states","michigan","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Michigan Department of Corrections","NULL","NULL","|3|1|","NULL","NULL","http://www.michigan.gov/corrections","united states","michigan","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Michigan Department of Health and Human Services","NULL","NULL","|3|1|2|","NULL","NULL","http://www.michigan.gov/mdhhs","united states","michigan","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Michigan Emerging Disease Issues","NULL","NULL","|3|1|2|","NULL","NULL","http://www.michigan.gov/emergingdiseases","united states","michigan","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Michigan Prepares","NULL","NULL","|3|1|2|4|","NULL","NULL","http://www.michigan.gov/michiganprepares","united states","michigan","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Michigan State Police","NULL","NULL","|3|4|","NULL","NULL","http://www.michigan.gov/msp/0,4643,7-123-60152---,00.html","united states","michigan","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Military Department","NULL","NULL","|3|4|","NULL","NULL","http://mil.wa.gov/","united states","washington","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Millersville University of Pennsylvania","NULL","NULL","|2|3|","|masters|emergency|management|public|private|disaster|planning|mitigation|recovery|","NULL","http://www.millersville.edu/cdre/msem/","united states","pennsylvania","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Ministry for Primary Industries","NULL","NULL","|4|5|1|","|industry|civil|protection|cyber|infrastructure|biological|risk|","NULL","http://www.mpi.govt.nz/","new zealand","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Ministry for the Environment","NULL","NULL","|3|1|2|4|6|","|environment|climate|water|marine|waste|land|air|civil security|","NULL","http://www.mfe.govt.nz/","new zealand","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Ministry of Civil Defense and Emergency Management","NULL","NULL","|3|1|2|4|6|","|emergency|management|response|recovery|preparedness|civil protection|disaster|defense|civil security|","NULL","http://www.civildefence.govt.nz/","new zealand","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Ministry of Foreign Affairs and Trade","NULL","NULL","|2|5|4|6|","|security|law|embassies|foreign|relations|civil security|","NULL","http://www.mfat.govt.nz/","new zealand","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Ministry of Health","NULL","NULL","|3|1|2|4|6|","|emergency|management|response|recovery|health|medical|influenza|pandemic|disease|civil security|","NULL","http://www.health.govt.nz/","new zealand","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Minnesota Geospatial Information Office","NULL","NULL","|3|2|","NULL","NULL","http://www.mngeo.state.mn.us/","united states","minnesota","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Mississippi Civil Defense Emergency Managment Association","NULL","NULL","|3|1|2|4|","NULL","NULL","http://mcdema.org/","united states","mississippi","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Mississippi Emergency Management Agency","NULL","NULL","|3|1|2|4|","NULL","NULL","http://www.msema.org/","united states","mississippi","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Missouri Department of Public Safety: Office of Homeland Security","NULL","NULL","|3|4|","NULL","NULL","http://dps.mo.gov/dir/programs/ohs/","united states","missouri","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Mitchell County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.mitchellcounty.org/departments/emergencymgmt.html","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Monmouth University","NULL","NULL","|4|","|masters|graduate|emergency|management|homeland|disasters|transportation|defense|policy|","NULL","http://www.monmouth.edu/school-of-humanities-social-sciences/graduate-program-ms-homeland-security.aspx","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Monroe County Emergency Management & Fire Rescue","NULL","NULL","|3|4|","NULL","NULL","http://www.monroecountyem.com/","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Montgomery college","NULL","NULL","|3|","|emergency|management|preparedness|operations|disaster|mitigation|recovery|law|enforcement|fire|medical|","NULL","http://cms.montgomerycollege.edu/edu/department.aspx?id=64449","united states","maryland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Montgomery County Sheriff's Office","NULL","NULL","|3|4|","NULL","NULL","http://www.montgomerycountync.com/sheriffs-office","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
